+-------------------+------+-------------+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
|dateTime           |profit|macdHistogram|close                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                |macdHistogramArray                                                                                                                                                                                                                                                                                                                   |
|2016-03-15 09:10:00|58    |-12          |[1.1105, 1.10976, 1.1099, 1.10966, 1.10951, 1.1095, 1.10946, 1.10954, 1.10825, 1.10741, 1.10774, 1.1085, 1.10831, 1.10879, 1.10882, 1.10886]                                                                                                                                                                                                                                                                                                                                                                                                                                                         |[-4, -12, -15, -18, -20, -20, -20, -18, -24, -31, -32, -26, -21, -14, -8, -3]                                                                                                                                                                                                                                                        |
|2016-03-15 10:55:00|54    |9            |[1.10853, 1.10923, 1.10893, 1.10908, 1.10902, 1.10919, 1.10916, 1.10906, 1.10904, 1.10944, 1.10984, 1.10983, 1.10967, 1.10977, 1.11012, 1.11026, 1.11012, 1.11076, 1.1108, 1.1108, 1.1113, 1.1121, 1.11152, 1.11163, 1.11157, 1.11189, 1.11125, 1.11083]                                                                                                                                                                                                                                                                                                                                             |[2, 9, 11, 14, 14, 16, 16, 15, 13, 14, 17, 18, 17, 16, 17, 17, 16, 18, 19, 18, 19, 24, 22, 20, 17, 15, 9, 2]                                                                                                                                                                                                                         |
|2016-03-15 13:15:00|-53   |-7           |[1.11095, 1.11085, 1.11088, 1.11134, 1.11118, 1.11017, 1.11002, 1.1097, 1.11006, 1.11012, 1.11079, 1.11106, 1.11106, 1.11113, 1.11043, 1.10971, 1.1089, 1.10859, 1.1085, 1.10864, 1.1088, 1.10928, 1.10934, 1.11002]                                                                                                                                                                                                                                                                                                                                                                                 |[-3, -7, -9, -7, -8, -14, -19, -23, -23, -21, -15, -9, -4, -1, -4, -10, -18, -25, -28, -28, -25, -19, -13, -4]                                                                                                                                                                                                                       |
|2016-03-15 15:15:00|112   |9            |[1.11008, 1.11054, 1.11012, 1.11052, 1.11068, 1.1107, 1.11136, 1.11102, 1.11117, 1.11092, 1.11073, 1.11101, 1.11088, 1.11058, 1.11095, 1.11066]                                                                                                                                                                                                                                                                                                                                                                                                                                                      |[2, 9, 11, 14, 16, 17, 21, 21, 20, 17, 13, 11, 9, 5, 4, 2]                                                                                                                                                                                                                                                                           |
|2016-03-15 17:10:00|-67   |6            |[1.1112, 1.11115, 1.11156, 1.11126, 1.111, 1.11068, 1.11116, 1.11142, 1.11116, 1.11112, 1.1112, 1.11102]                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             |[3, 6, 11, 11, 9, 5, 5, 6, 5, 4, 3, 1]                                                                                                                                                                                                                                                                                               |
|2016-03-16 06:35:00|-16   |-6           |[1.10931, 1.10882, 1.10915, 1.109, 1.10917, 1.10926, 1.10948, 1.10932]                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               |[-1, -6, -6, -7, -6, -5, -2, -1]                                                                                                                                                                                                                                                                                                     |
|2016-03-16 11:55:00|68    |7            |[1.10903, 1.10934, 1.1092, 1.10963, 1.10986, 1.10976, 1.10976, 1.10841]                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              |[3, 7, 9, 12, 15, 15, 15, 5]                                                                                                                                                                                                                                                                                                         |
|2016-03-16 12:35:00|-61   |-7           |[1.10824, 1.10826, 1.1087, 1.10802, 1.1085, 1.10872, 1.10793, 1.10645, 1.10676, 1.10696, 1.10732, 1.10697, 1.10601, 1.10628, 1.10613, 1.10623, 1.10636, 1.1067, 1.10661]                                                                                                                                                                                                                                                                                                                                                                                                                             |[-3, -7, -7, -11, -10, -7, -10, -21, -24, -24, -20, -18, -22, -21, -20, -17, -14, -8, -4]                                                                                                                                                                                                                                            |
|2016-03-16 16:55:00|50    |8            |[1.10793, 1.10859, 1.10803, 1.10782, 1.1075]                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         |[1, 8, 8, 6, 2]                                                                                                                                                                                                                                                                                                                      |
|2016-03-16 19:25:00|-89   |-8           |[1.12214, 1.12205, 1.12288, 1.12276, 1.12196, 1.12244, 1.12311, 1.12346, 1.12264, 1.12225, 1.12224, 1.12277, 1.12266, 1.12258, 1.12262, 1.12312, 1.12284, 1.1226, 1.12245, 1.12268, 1.12252, 1.12199, 1.1221, 1.12239, 1.12196, 1.12192, 1.12194, 1.12152, 1.12108, 1.12124, 1.12125, 1.12137, 1.12132, 1.12155, 1.12134, 1.12098, 1.12113, 1.121, 1.12094, 1.12138, 1.12152, 1.12152, 1.12156]                                                                                                                                                                                                      |[-3, -8, -8, -11, -21, -25, -25, -24, -30, -37, -42, -41, -42, -43, -43, -39, -39, -39, -40, -39, -39, -41, -41, -38, -38, -37, -36, -36, -38, -37, -35, -32, -29, -24, -22, -22, -20, -18, -17, -13, -8, -5, -3]                                                                                                                    |
|2016-03-17 09:05:00|-77   |-10          |[1.12811, 1.1282, 1.12873, 1.12852, 1.12824, 1.12854, 1.12892, 1.12863, 1.1292, 1.13017, 1.12986]                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    |[-4, -10, -11, -13, -17, -18, -16, -17, -14, -6, -3]                                                                                                                                                                                                                                                                                 |
|2016-03-17 10:00:00|80    |24           |[1.1325, 1.13264, 1.13285, 1.13346, 1.13381, 1.13396, 1.13415, 1.13322, 1.1333, 1.13262]                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             |[14, 24, 30, 34, 37, 36, 33, 23, 14, 2]                                                                                                                                                                                                                                                                                              |
|2016-03-17 10:50:00|57    |-14          |[1.13296, 1.13243, 1.13248, 1.13224, 1.13181, 1.13124, 1.13101, 1.13084, 1.13062, 1.13094, 1.13196, 1.13167, 1.1319, 1.13268, 1.13206, 1.13091, 1.13036, 1.13036, 1.12946, 1.1303, 1.13034, 1.12941, 1.12987, 1.12962, 1.12962, 1.13018, 1.13181]                                                                                                                                                                                                                                                                                                                                                    |[-5, -14, -20, -26, -32, -39, -44, -47, -49, -46, -37, -31, -25, -15, -13, -19, -25, -28, -35, -32, -28, -31, -28, -26, -23, -17, -1]                                                                                                                                                                                                |
|2016-03-17 13:05:00|-70   |10           |[1.13164, 1.13109, 1.13132, 1.13209, 1.13204, 1.13108, 1.131, 1.13106, 1.13112, 1.1318, 1.13278, 1.13318, 1.13341, 1.13271, 1.1325, 1.13216, 1.13126]                                                                                                                                                                                                                                                                                                                                                                                                                                                |[8, 10, 12, 18, 20, 15, 10, 7, 5, 8, 15, 22, 26, 22, 18, 11, 0]                                                                                                                                                                                                                                                                      |
|2016-03-17 14:30:00|-80   |-15          |[1.13103, 1.13074, 1.13085, 1.13168, 1.1313, 1.13155, 1.13101, 1.1306, 1.13012, 1.13023, 1.13102, 1.13026, 1.1301, 1.1306, 1.13072, 1.13135]                                                                                                                                                                                                                                                                                                                                                                                                                                                         |[-8, -15, -18, -14, -14, -11, -12, -15, -20, -20, -15, -15, -16, -12, -8, -1]                                                                                                                                                                                                                                                        |
|2016-03-17 15:50:00|114   |7            |[1.13103, 1.13161, 1.13232, 1.1321, 1.13176, 1.13246, 1.13239, 1.13262, 1.13273, 1.13296, 1.13298, 1.13306, 1.13255, 1.13252, 1.13248]                                                                                                                                                                                                                                                                                                                                                                                                                                                               |[2, 7, 15, 18, 16, 19, 20, 20, 20, 20, 19, 18, 13, 8, 4]                                                                                                                                                                                                                                                                             |
|2016-03-18 02:10:00|58    |-8           |[1.13253, 1.1323, 1.13196, 1.13191, 1.13196, 1.13218, 1.13212, 1.13206, 1.13233, 1.13207, 1.1318, 1.13173, 1.13198, 1.13192, 1.13204, 1.13198, 1.13214, 1.13212, 1.13204, 1.13184, 1.13163, 1.13192, 1.13176, 1.1318, 1.13186, 1.13132, 1.13119, 1.13118, 1.13145, 1.13149, 1.13148, 1.13159]                                                                                                                                                                                                                                                                                                        |[-4, -8, -13, -16, -17, -15, -14, -13, -10, -10, -11, -11, -9, -8, -6, -5, -3, -1, -1, -2, -4, -3, -3, -2, -2, -4, -7, -8, -6, -4, -3, -1]                                                                                                                                                                                           |
|2016-03-18 08:10:00|-85   |13           |[1.12945, 1.12874, 1.12836, 1.12881, 1.12839, 1.12783, 1.12768]                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      |[10, 13, 12, 14, 12, 8, 4]                                                                                                                                                                                                                                                                                                           |
|2016-03-18 13:40:00|-81   |7            |[1.12934, 1.1293, 1.12932, 1.12904, 1.12867, 1.1288]                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 |[4, 7, 9, 7, 3, 1]                                                                                                                                                                                                                                                                                                                   |
|2016-03-18 14:30:00|97    |11           |[1.12944, 1.13056, 1.13018, 1.12994, 1.12972, 1.12971, 1.12932]                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      |[2, 11, 13, 12, 9, 7, 2]                                                                                                                                                                                                                                                                                                             |
|2016-03-20 21:00:00|-63   |-7           |[1.12678, 1.12674, 1.12685, 1.12726, 1.127, 1.12702, 1.12696, 1.12668, 1.12676, 1.127, 1.12704, 1.12674, 1.12704]                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    |[-4, -7, -9, -6, -6, -6, -6, -7, -7, -5, -3, -4, -2]                                                                                                                                                                                                                                                                                 |
|2016-03-20 22:05:00|64    |7            |[1.12719, 1.12798, 1.1274, 1.12771, 1.1278, 1.12735, 1.12735, 1.12739, 1.12726, 1.12718, 1.1274, 1.12734]                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            |[1, 7, 7, 9, 10, 7, 5, 4, 2, 0, 0, 0]                                                                                                                                                                                                                                                                                                |
|2016-03-21 08:45:00|-50   |6            |[1.1248, 1.1252, 1.12496, 1.12478, 1.12444, 1.12462, 1.12484, 1.12504, 1.12549, 1.1264, 1.12608, 1.12606, 1.12618, 1.12623, 1.12598, 1.12584, 1.12581, 1.12594, 1.1261, 1.12628, 1.1264, 1.12652, 1.12671, 1.12758, 1.12748, 1.12754, 1.12825, 1.12815, 1.12782, 1.12764, 1.12744, 1.12764, 1.12756]                                                                                                                                                                                                                                                                                                 |[1, 6, 7, 6, 4, 4, 5, 8, 12, 20, 22, 23, 23, 22, 19, 15, 11, 9, 9, 9, 9, 9, 10, 16, 17, 18, 21, 21, 18, 13, 8, 5, 2]                                                                                                                                                                                                                 |
|2016-03-21 16:10:00|87    |-6           |[1.12504, 1.12497, 1.12494, 1.12458, 1.12489, 1.1246, 1.12442, 1.12402, 1.12472, 1.12426, 1.12391, 1.12376, 1.12364, 1.12368, 1.1241]                                                                                                                                                                                                                                                                                                                                                                                                                                                                |[-4, -6, -7, -10, -9, -9, -10, -12, -8, -7, -9, -9, -10, -9, -5]                                                                                                                                                                                                                                                                     |
|2016-03-21 17:25:00|63    |6            |[1.1245, 1.1246, 1.12464, 1.12457, 1.12433, 1.12426, 1.12485, 1.12502, 1.12528, 1.1252, 1.12504, 1.12522, 1.12508, 1.12483, 1.12488, 1.12484, 1.125, 1.12502, 1.12518, 1.12506, 1.12516, 1.12483, 1.12482, 1.1251, 1.12508, 1.12484]                                                                                                                                                                                                                                                                                                                                                                 |[1, 6, 9, 11, 10, 9, 12, 15, 18, 18, 17, 16, 15, 11, 9, 7, 6, 5, 6, 5, 5, 2, 1, 1, 1, 0]                                                                                                                                                                                                                                             |
|2016-03-22 13:05:00|80    |-13          |[1.12207, 1.12112, 1.12088, 1.12128, 1.12228, 1.1224, 1.12267, 1.12233]                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              |[-4, -13, -20, -21, -14, -8, -3, -2]                                                                                                                                                                                                                                                                                                 |
|2016-03-22 14:20:00|57    |6            |[1.12265, 1.12337, 1.1233, 1.12372, 1.12353, 1.12374, 1.12308, 1.12318, 1.12301, 1.12306]                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            |[0, 6, 9, 13, 13, 14, 9, 6, 2, 0]                                                                                                                                                                                                                                                                                                    |
|2016-03-22 15:10:00|-87   |-7           |[1.12258, 1.12276, 1.12258, 1.12274, 1.1233, 1.12264, 1.12276, 1.12284, 1.1228, 1.12272, 1.12253, 1.12224, 1.12197, 1.12146, 1.12123, 1.12104, 1.12088, 1.12117, 1.1206, 1.12063, 1.12108, 1.12102, 1.12086, 1.12094, 1.1213]                                                                                                                                                                                                                                                                                                                                                                        |[-5, -7, -9, -9, -5, -7, -7, -7, -6, -6, -8, -10, -12, -17, -20, -22, -24, -21, -22, -21, -16, -12, -10, -7, -2]                                                                                                                                                                                                                     |
|2016-03-22 17:15:00|53    |9            |[1.12142, 1.12196, 1.12211, 1.12164, 1.12176, 1.12177, 1.12148, 1.12136, 1.12206, 1.12181, 1.12155, 1.12118, 1.1216, 1.12104]                                                                                                                                                                                                                                                                                                                                                                                                                                                                        |[2, 9, 14, 13, 13, 13, 11, 8, 11, 10, 8, 4, 4, 0]                                                                                                                                                                                                                                                                                    |
|2016-03-22 18:50:00|63    |6            |[1.12156, 1.12185, 1.12162, 1.12146, 1.12179, 1.12194, 1.12154, 1.12166, 1.12177, 1.12204, 1.12194, 1.12177, 1.12176, 1.12164, 1.12234, 1.12226, 1.12198, 1.12189, 1.1217]                                                                                                                                                                                                                                                                                                                                                                                                                           |[2, 6, 6, 5, 7, 8, 6, 6, 6, 7, 7, 5, 4, 2, 5, 6, 5, 3, 1]                                                                                                                                                                                                                                                                            |
|2016-03-23 00:00:00|-20   |-8           |[1.12137, 1.12128, 1.12154, 1.1211, 1.12101, 1.12132, 1.1214, 1.12148, 1.12153, 1.12144, 1.12144, 1.12142]                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           |[-3, -8, -8, -11, -13, -12, -10, -7, -5, -4, -3, -2]                                                                                                                                                                                                                                                                                 |
|2016-03-23 10:40:00|58    |6            |[1.11924, 1.1192, 1.11998, 1.11952, 1.11963, 1.1193, 1.11929, 1.11965, 1.11939, 1.11966, 1.11978, 1.11928, 1.11942, 1.1195]                                                                                                                                                                                                                                                                                                                                                                                                                                                                          |[3, 6, 13, 14, 15, 12, 10, 10, 8, 8, 8, 5, 3, 2]                                                                                                                                                                                                                                                                                     |
|2016-03-23 13:20:00|87    |13           |[1.11851, 1.11888, 1.11913, 1.11953, 1.11892, 1.11918, 1.11906, 1.11836, 1.11808, 1.11858, 1.11848]                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  |[3, 13, 20, 27, 26, 26, 24, 17, 10, 8, 6]                                                                                                                                                                                                                                                                                            |
|2016-03-23 14:15:00|-58   |-7           |[1.11764, 1.11726, 1.11754, 1.11752, 1.11786, 1.11778, 1.11794, 1.11808]                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             |[-1, -7, -10, -10, -8, -7, -4, -2]                                                                                                                                                                                                                                                                                                   |
|2016-03-23 17:00:00|60    |9            |[1.11716, 1.11746, 1.11734, 1.11762, 1.11791, 1.11815, 1.11804, 1.11842, 1.11802, 1.11785, 1.11794, 1.11842, 1.11856, 1.11852, 1.11866, 1.11856, 1.11866, 1.11852, 1.11816, 1.11826, 1.11837]                                                                                                                                                                                                                                                                                                                                                                                                        |[4, 9, 11, 14, 17, 20, 20, 22, 19, 15, 13, 14, 14, 13, 13, 11, 10, 8, 3, 1, 0]                                                                                                                                                                                                                                                       |
|2016-03-24 01:00:00|-83   |-12          |[1.11672, 1.11657, 1.11684, 1.11664, 1.1167, 1.1174, 1.11768]                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        |[-6, -12, -13, -15, -14, -9, -3]                                                                                                                                                                                                                                                                                                     |
|2016-03-24 08:30:00|116   |7            |[1.11624, 1.11634, 1.11755, 1.11719, 1.11682, 1.11656, 1.11658, 1.11658, 1.1163, 1.11612, 1.11638, 1.11698, 1.11676, 1.11688, 1.11635, 1.11657, 1.117, 1.11702, 1.11694, 1.11746, 1.11722, 1.11722, 1.1173, 1.1172, 1.11852, 1.11838, 1.11788, 1.11699]                                                                                                                                                                                                                                                                                                                                              |[2, 7, 17, 21, 20, 17, 15, 12, 9, 5, 4, 7, 7, 8, 4, 3, 5, 6, 6, 9, 8, 8, 7, 6, 13, 16, 13, 5]                                                                                                                                                                                                                                        |
|2016-03-24 10:50:00|-58   |-7           |[1.11665, 1.1168, 1.11708, 1.11687, 1.11734, 1.11662, 1.11622, 1.11632, 1.11657, 1.11681, 1.11606, 1.11491, 1.11539, 1.1152, 1.1151, 1.11576, 1.1161, 1.11595, 1.1159]                                                                                                                                                                                                                                                                                                                                                                                                                               |[-3, -7, -8, -9, -7, -10, -14, -15, -14, -10, -13, -21, -22, -22, -22, -16, -9, -5, -2]                                                                                                                                                                                                                                              |
|2016-03-24 23:40:00|82    |-9           |[1.11734, 1.11674, 1.11636, 1.11642, 1.11646, 1.1165, 1.11664, 1.1168, 1.1166, 1.11668, 1.11656, 1.11656, 1.11599, 1.11601, 1.11621, 1.11645]                                                                                                                                                                                                                                                                                                                                                                                                                                                        |[-3, -9, -15, -17, -17, -16, -13, -10, -8, -6, -5, -3, -6, -7, -5, -2]                                                                                                                                                                                                                                                               |
|2016-03-29 05:05:00|-13   |-7           |[1.11888, 1.1191, 1.11888, 1.11852, 1.11882, 1.11896, 1.11892, 1.11906, 1.11902, 1.11914, 1.11906, 1.11891, 1.1188, 1.11886]                                                                                                                                                                                                                                                                                                                                                                                                                                                                         |[-6, -7, -9, -13, -12, -10, -8, -6, -4, -2, -1, -1, -2, -2]                                                                                                                                                                                                                                                                          |
|2016-03-29 08:00:00|-58   |-9           |[1.11769, 1.11813, 1.11812, 1.1181, 1.11786, 1.11744, 1.11754, 1.11761, 1.1179, 1.1179, 1.11784, 1.11766, 1.11818]                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |[-4, -9, -12, -13, -15, -18, -18, -16, -12, -9, -7, -6, -1]                                                                                                                                                                                                                                                                          |
|2016-03-29 12:35:00|80    |-7           |[1.1208, 1.12047, 1.11985, 1.12008, 1.12008, 1.12018, 1.11972, 1.11941, 1.11998, 1.12042, 1.12028, 1.12062]                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          |[-3, -7, -13, -16, -17, -17, -19, -21, -19, -13, -10, -6]                                                                                                                                                                                                                                                                            |
|2016-03-29 14:20:00|-74   |-6           |[1.12046, 1.12054, 1.12106, 1.12094, 1.1204, 1.12006, 1.12016, 1.12036, 1.12019, 1.11987, 1.11997, 1.12012, 1.1202, 1.12088]                                                                                                                                                                                                                                                                                                                                                                                                                                                                         |[-3, -6, -4, -3, -6, -10, -12, -11, -11, -13, -13, -11, -9, -2]                                                                                                                                                                                                                                                                      |
|2016-03-29 15:55:00|-64   |-15          |[1.1189, 1.11898, 1.1194, 1.11926, 1.11904, 1.11894, 1.11894, 1.11946, 1.11948]                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      |[-7, -15, -16, -17, -18, -18, -17, -12, -8]                                                                                                                                                                                                                                                                                          |
|2016-03-29 18:45:00|-63   |-7           |[1.12775, 1.1273, 1.12824, 1.12773, 1.12739, 1.12786, 1.129, 1.129, 1.12896, 1.12907, 1.12866, 1.12874, 1.12953, 1.12934, 1.12954, 1.12993, 1.12984, 1.12986, 1.12974, 1.12978, 1.12978, 1.12983, 1.13016, 1.13026, 1.13, 1.12998, 1.12976, 1.12926, 1.12942, 1.12943, 1.12934, 1.12924, 1.12932, 1.1295, 1.12951, 1.12944, 1.12936, 1.12926, 1.12923, 1.12912, 1.12922, 1.1292, 1.12912, 1.12911, 1.12896, 1.12844, 1.12882, 1.1288, 1.1292, 1.12907, 1.12908, 1.12913, 1.12918, 1.12885, 1.12899, 1.12882, 1.12889, 1.12874, 1.12876, 1.12871, 1.12866, 1.12876, 1.12881, 1.1289]                  |[-1, -7, -6, -10, -15, -16, -10, -7, -7, -7, -10, -13, -10, -10, -9, -7, -7, -8, -10, -11, -13, -14, -13, -12, -13, -14, -17, -21, -23, -24, -24, -24, -23, -21, -19, -17, -16, -16, -16, -15, -14, -13, -12, -12, -12, -14, -13, -12, -8, -6, -4, -3, -1, -3, -2, -3, -3, -4, -4, -4, -4, -3, -2, -1]                               |
|2016-03-30 07:00:00|-81   |7            |[1.1303, 1.13088, 1.1304, 1.12964, 1.12976, 1.13034, 1.13086, 1.13099, 1.13058, 1.12997, 1.1302, 1.13038, 1.13096, 1.13083, 1.13116, 1.1315, 1.13172, 1.13234, 1.13241, 1.13298, 1.13238, 1.13207, 1.13248, 1.13284, 1.13276, 1.13294, 1.13254, 1.13314, 1.13317, 1.13324, 1.13277]                                                                                                                                                                                                                                                                                                                  |[0, 7, 7, 2, 0, 1, 6, 9, 8, 2, 0, 0, 3, 4, 6, 9, 12, 17, 19, 23, 19, 14, 12, 12, 10, 9, 5, 5, 5, 4, 0]                                                                                                                                                                                                                               |
|2016-03-30 11:50:00|61    |6            |[1.13182, 1.13228, 1.13169, 1.1315, 1.13259, 1.1326, 1.1328, 1.13298, 1.13269, 1.13307, 1.13316, 1.13308, 1.13315, 1.13369, 1.13308, 1.13258]                                                                                                                                                                                                                                                                                                                                                                                                                                                        |[1, 6, 6, 4, 10, 13, 16, 18, 16, 17, 17, 15, 14, 15, 11, 5]                                                                                                                                                                                                                                                                          |
|2016-03-30 13:20:00|55    |-16          |[1.13162, 1.13137, 1.13092, 1.13139, 1.13156, 1.13176, 1.13193, 1.13113, 1.13118, 1.13127, 1.13108, 1.13094, 1.13084, 1.13084, 1.13137, 1.13158, 1.13108]                                                                                                                                                                                                                                                                                                                                                                                                                                            |[-8, -16, -23, -24, -22, -18, -14, -16, -16, -14, -13, -13, -13, -12, -7, -2, -1]                                                                                                                                                                                                                                                    |
